username,password,ip,goodsId
customer_313549,123,82.64.48.244,1
customer_985029,123,57.149.242.115,1
customer_322387,123,114.163.208.94,1
customer_450508,123,51.180.217.212,1
customer_726661,123,140.171.167.148,1
customer_200004,123,167.39.29.61,1
customer_364449,123,243.55.78.139,1
customer_129479,123,234.208.218.231,1
customer_204184,123,154.223.226.12,1
customer_162121,123,217.52.67.48,1
customer_859148,123,219.221.14.48,1
customer_847116,123,33.246.171.37,1
customer_533861,123,76.196.103.219,1
customer_978038,123,11.172.14.55,1
customer_21182,123,157.237.126.121,1
customer_309731,123,2.153.55.84,1
customer_370093,123,245.177.80.175,1
customer_170356,123,160.211.192.181,1
customer_473567,123,64.207.33.240,1
customer_30302,123,134.209.228.23,1
customer_608471,123,196.223.100.178,1
customer_664068,123,181.202.15.252,1
customer_18896,123,149.117.187.118,1
customer_773650,123,35.12.103.243,1
customer_683378,123,144.49.84.169,1
customer_205387,123,128.165.150.249,1
customer_818353,123,130.171.155.210,1
customer_904378,123,111.83.212.29,1
customer_824253,123,243.199.230.146,1
customer_572796,123,191.40.87.12,1
customer_791603,123,232.245.206.227,1
customer_902164,123,150.68.129.39,1
customer_344180,123,229.99.64.139,1
customer_623733,123,128.238.119.87,1
customer_485213,123,254.228.61.77,1
customer_932194,123,209.4.178.216,1
customer_248788,123,180.114.102.52,1
customer_665064,123,223.154.99.187,1
customer_46578,123,228.14.203.226,1
customer_947468,123,106.145.44.62,1
customer_293805,123,115.27.185.85,1
customer_804927,123,24.141.110.219,1
customer_794538,123,158.21.241.2,1
customer_425544,123,138.139.162.23,1
customer_746694,123,159.251.85.218,1
customer_42536,123,227.185.253.254,1
customer_610567,123,148.91.115.138,1
customer_263497,123,6.168.208.73,1
customer_335266,123,147.101.209.215,1
customer_721828,123,61.32.51.41,1
customer_394585,123,47.199.82.230,1
customer_654446,123,174.164.221.26,1
customer_897877,123,102.255.172.7,1
customer_981921,123,165.9.99.86,1
customer_936284,123,191.36.133.205,1
customer_727406,123,12.184.63.196,1
customer_594047,123,118.148.108.178,1
customer_189753,123,109.30.85.187,1
customer_179261,123,245.55.95.212,1
customer_291802,123,208.69.60.184,1
customer_485761,123,28.73.230.185,1
customer_327239,123,185.201.201.127,1
customer_394912,123,168.7.62.30,1
customer_266035,123,158.179.17.111,1
customer_81393,123,89.39.155.114,1
customer_229454,123,70.231.244.94,1
customer_981120,123,194.222.80.9,1
customer_792867,123,123.155.52.115,1
customer_495814,123,22.35.34.38,1
customer_465344,123,60.27.79.238,1
customer_349898,123,109.202.50.3,1
customer_952698,123,70.217.213.172,1
customer_455165,123,174.201.54.245,1
customer_88682,123,175.186.193.205,1
customer_210744,123,211.175.11.135,1
customer_495370,123,250.197.41.106,1
customer_890877,123,189.183.23.192,1
customer_157534,123,49.176.197.108,1
customer_174732,123,116.31.28.46,1
customer_874063,123,214.22.208.38,1
customer_341708,123,20.224.50.225,1
customer_951151,123,5.43.43.11,1
customer_115926,123,214.205.115.71,1
customer_184660,123,148.209.27.86,1
customer_800991,123,220.137.70.167,1
customer_510917,123,206.12.101.37,1
customer_407447,123,72.69.142.7,1
customer_414771,123,161.205.225.140,1
customer_148440,123,71.89.166.92,1
customer_638737,123,31.105.142.28,1
customer_242962,123,140.247.81.115,1
customer_46935,123,74.92.25.10,1
customer_328871,123,226.143.177.119,1
customer_734946,123,241.102.154.142,1
customer_712477,123,216.77.195.31,1
customer_423280,123,221.25.80.41,1
customer_991692,123,172.214.32.12,1
customer_897034,123,104.235.49.215,1
customer_149994,123,128.210.43.17,1
customer_299346,123,89.200.243.19,1
customer_983527,123,153.253.124.237,1
customer_683507,123,195.39.255.146,1
customer_15146,123,136.6.110.222,1
customer_608360,123,124.126.218.156,1
customer_530757,123,111.128.242.136,1
customer_81126,123,34.171.18.35,1
customer_401226,123,90.193.111.221,1
customer_931521,123,86.73.56.66,1
customer_210231,123,190.143.197.112,1
customer_227579,123,41.89.52.147,1
customer_276509,123,137.238.166.120,1
customer_843543,123,246.42.189.221,1
customer_417354,123,18.139.168.57,1
customer_520288,123,43.147.180.72,1
customer_705840,123,130.154.119.4,1
customer_896108,123,242.248.133.111,1
customer_52780,123,238.224.19.168,1
customer_417260,123,213.98.214.129,1
customer_193172,123,246.123.4.185,1
customer_169474,123,13.63.48.23,1
customer_836868,123,251.252.229.141,1
customer_164611,123,67.107.207.86,1
customer_861063,123,126.53.70.166,1
customer_282040,123,21.230.12.228,1
customer_231249,123,170.248.225.23,1
customer_790981,123,32.214.123.84,1
customer_325267,123,224.150.138.162,1
customer_203306,123,104.217.181.187,1
customer_662347,123,224.183.242.169,1
customer_713090,123,5.71.251.237,1
customer_267925,123,183.183.34.86,1
customer_185657,123,144.49.197.79,1
customer_339269,123,38.217.187.13,1
customer_985753,123,110.19.244.140,1
customer_996553,123,98.63.60.254,1
customer_654621,123,1.122.166.252,1
customer_447685,123,151.216.103.146,1
customer_741672,123,195.101.44.170,1
customer_309989,123,65.60.159.240,1
customer_471729,123,34.80.111.171,1
customer_483251,123,224.188.167.48,1
customer_95678,123,83.160.77.129,1
customer_668016,123,57.254.130.5,1
customer_335225,123,102.171.138.96,1
customer_681260,123,238.242.19.96,1
customer_535648,123,204.140.92.125,1
customer_974908,123,226.230.229.197,1
customer_86785,123,64.2.170.62,1
customer_238824,123,137.221.217.53,1
customer_837567,123,122.17.2.123,1
customer_744861,123,33.161.54.233,1
customer_327599,123,126.60.75.63,1
customer_803009,123,23.145.118.207,1
customer_756337,123,60.145.241.213,1
customer_452520,123,207.191.223.245,1
customer_654849,123,198.197.237.57,1
customer_559004,123,62.39.126.183,1
customer_485041,123,190.169.200.209,1
customer_915435,123,219.26.97.95,1
customer_285151,123,133.188.40.47,1
customer_3232,123,7.107.50.50,1
customer_506017,123,86.86.43.191,1
customer_841922,123,207.123.90.190,1
customer_701013,123,211.143.170.103,1
customer_850710,123,209.222.118.162,1
customer_11073,123,62.151.80.135,1
customer_793933,123,209.145.208.10,1
customer_229953,123,90.189.248.134,1
customer_696687,123,88.190.58.170,1
customer_619669,123,210.161.64.215,1
customer_191473,123,247.156.4.239,1
customer_892580,123,8.186.97.3,1
customer_527883,123,123.28.3.229,1
customer_971872,123,125.76.225.53,1
customer_417920,123,91.134.52.164,1
customer_622081,123,73.56.127.59,1
customer_850868,123,13.106.82.155,1
customer_548683,123,182.138.156.106,1
customer_507050,123,132.250.189.29,1
customer_636747,123,217.59.158.98,1
customer_461216,123,53.25.223.211,1
customer_709969,123,79.97.130.60,1
customer_714347,123,203.212.38.186,1
customer_223036,123,164.244.164.197,1
customer_78119,123,209.41.150.155,1
customer_733339,123,5.14.16.17,1
customer_164582,123,245.225.68.135,1
customer_150883,123,33.5.129.34,1
customer_921913,123,135.32.246.25,1
customer_237425,123,110.77.20.198,1
customer_478930,123,26.170.44.234,1
customer_684557,123,111.133.89.115,1
customer_22130,123,55.2.205.43,1
customer_987203,123,239.73.66.218,1
customer_983477,123,230.64.214.43,1
customer_949620,123,124.10.185.63,1
customer_801386,123,190.248.54.140,1
customer_1810,123,150.232.211.191,1
customer_271555,123,33.192.54.234,1
customer_547967,123,178.81.16.66,1
customer_650667,123,200.11.202.44,1
customer_375753,123,242.21.44.252,1
customer_304583,123,18.72.245.21,1
customer_317255,123,39.214.67.103,1
customer_328800,123,55.158.227.224,1
customer_347988,123,206.166.91.31,1
customer_327930,123,173.65.137.115,1
customer_256370,123,45.146.40.228,1
customer_671266,123,236.29.128.85,1
customer_711784,123,71.68.105.14,1
customer_181450,123,236.1.193.87,1
customer_323874,123,248.51.153.141,1
customer_593045,123,115.81.169.158,1
customer_60988,123,134.126.201.9,1
customer_370122,123,143.57.166.127,1
customer_968655,123,235.1.239.134,1
customer_532190,123,39.217.132.230,1
customer_155941,123,102.60.124.111,1
customer_968928,123,251.238.50.42,1
customer_311779,123,32.196.205.254,1
customer_54042,123,189.216.207.75,1
customer_426709,123,37.198.29.197,1
customer_478772,123,40.81.124.220,1
customer_284209,123,68.119.14.12,1
customer_306472,123,99.178.204.4,1
customer_980033,123,225.188.139.224,1
customer_242239,123,228.198.132.35,1
customer_656760,123,161.234.203.164,1
customer_78852,123,248.161.108.146,1
customer_34019,123,149.21.88.119,1
customer_473394,123,6.173.52.217,1
customer_317011,123,182.93.12.73,1
customer_523514,123,136.168.199.72,1
customer_662020,123,65.125.200.97,1
customer_336426,123,153.82.100.243,1
customer_337790,123,252.189.17.194,1
customer_84628,123,76.15.103.201,1
customer_45419,123,155.63.151.159,1
customer_561474,123,31.93.183.154,1
customer_576455,123,192.180.90.92,1
customer_592057,123,236.38.119.199,1
customer_161618,123,240.232.16.6,1
customer_660375,123,188.63.76.3,1
customer_789516,123,31.42.35.68,1
customer_283280,123,141.2.187.15,1
customer_702273,123,84.71.44.151,1
customer_774534,123,215.204.169.87,1
customer_351807,123,119.22.178.199,1
customer_963876,123,73.212.134.255,1
customer_283941,123,181.44.155.133,1
customer_243604,123,139.201.59.70,1
customer_991533,123,34.126.174.121,1
customer_132315,123,194.232.138.68,1
customer_925576,123,28.178.45.42,1
customer_123674,123,133.170.109.140,1
customer_181876,123,59.167.121.59,1
customer_471130,123,47.7.100.169,1
customer_384032,123,129.109.29.10,1
customer_322517,123,86.15.222.2,1
customer_743409,123,61.209.82.126,1
customer_704850,123,212.113.209.198,1
customer_439650,123,248.146.118.29,1
customer_388659,123,111.161.92.58,1
customer_916085,123,208.163.10.251,1
customer_334812,123,255.223.150.162,1
customer_55076,123,84.48.250.111,1
customer_16282,123,215.22.170.221,1
customer_790412,123,179.196.219.83,1
customer_142217,123,60.67.94.160,1
customer_641031,123,183.102.58.144,1
customer_649580,123,128.144.107.3,1
customer_658600,123,220.165.25.146,1
customer_508320,123,242.203.14.237,1
customer_204246,123,79.117.142.157,1
customer_967561,123,139.66.188.240,1
customer_567291,123,17.250.220.56,1
customer_148458,123,107.68.222.181,1
customer_531960,123,28.22.129.233,1
customer_584329,123,66.118.81.192,1
customer_328544,123,143.109.17.202,1
customer_189081,123,149.229.217.248,1
customer_633722,123,224.147.27.158,1
customer_714009,123,55.144.190.160,1
customer_39965,123,252.126.42.213,1
customer_659328,123,167.211.114.112,1
customer_645263,123,189.162.93.217,1
customer_838347,123,145.62.160.133,1
customer_737894,123,198.156.160.159,1
customer_646958,123,194.253.55.149,1
customer_805139,123,83.146.136.222,1
customer_115989,123,187.80.110.132,1
customer_802097,123,30.197.145.186,1
customer_221187,123,5.235.53.229,1
customer_790787,123,244.152.180.98,1
customer_790901,123,191.126.107.43,1
customer_648617,123,155.112.38.87,1
customer_690390,123,3.140.79.137,1
customer_866676,123,39.62.223.41,1
customer_383335,123,21.201.121.181,1
customer_32607,123,176.118.42.237,1
customer_544304,123,184.163.50.141,1
customer_360169,123,18.75.110.14,1
customer_402097,123,163.197.216.241,1
customer_936959,123,29.48.166.110,1
customer_643888,123,211.189.178.155,1
customer_404129,123,218.63.201.1,1
customer_266406,123,73.70.62.70,1
customer_85484,123,49.232.124.194,1
customer_617765,123,250.57.78.236,1
customer_710983,123,211.20.218.241,1
customer_710731,123,152.144.218.95,1
customer_318775,123,191.41.163.57,1
customer_785194,123,241.109.253.171,1
customer_72953,123,101.120.171.27,1
customer_6578,123,193.39.178.209,1
customer_386175,123,119.230.86.232,1
customer_255273,123,161.184.119.72,1
customer_366430,123,171.64.22.1,1
customer_105554,123,240.165.63.188,1
customer_552815,123,63.226.95.214,1
customer_594142,123,217.166.89.134,1
customer_709514,123,10.78.139.210,1
customer_292127,123,245.222.187.252,1
customer_219106,123,239.235.70.137,1
customer_309756,123,130.50.242.190,1
customer_140192,123,157.239.247.206,1
customer_609358,123,46.76.161.159,1
customer_794820,123,70.174.217.240,1
customer_296675,123,241.66.33.32,1
customer_688481,123,132.48.95.245,1
customer_185934,123,56.148.199.153,1
customer_118745,123,54.120.146.32,1
customer_501234,123,138.161.21.234,1
customer_357042,123,83.190.163.31,1
customer_455159,123,247.206.203.147,1
customer_78925,123,37.129.93.232,1
customer_210694,123,134.203.225.186,1
customer_549508,123,68.133.35.193,1
customer_635588,123,154.243.221.229,1
customer_155657,123,87.193.93.123,1
customer_860641,123,84.55.84.65,1
customer_165429,123,188.106.136.37,1
customer_282857,123,144.80.39.86,1
customer_983915,123,108.20.224.50,1
customer_887005,123,207.106.14.166,1
customer_611717,123,197.115.46.79,1
customer_864062,123,233.209.98.58,1
customer_93640,123,173.23.108.110,1
customer_149679,123,234.252.59.5,1
customer_241836,123,72.157.232.38,1
customer_923367,123,40.80.25.131,1
customer_468530,123,40.109.215.60,1
customer_687189,123,64.42.147.222,1
customer_962507,123,87.22.7.72,1
customer_411441,123,151.230.10.189,1
customer_54485,123,13.243.90.252,1
customer_534883,123,14.94.13.23,1
customer_246686,123,196.202.118.109,1
customer_425115,123,114.206.125.182,1
customer_445446,123,181.165.34.143,1
customer_651021,123,47.245.182.188,1
customer_326538,123,11.124.235.236,1
customer_213093,123,203.24.182.103,1
customer_102114,123,195.39.107.47,1
customer_126765,123,179.87.191.122,1
customer_326687,123,194.200.16.244,1
customer_816578,123,6.171.237.243,1
customer_544488,123,102.192.246.230,1
customer_524843,123,150.240.235.128,1
customer_546412,123,49.31.103.229,1
customer_361719,123,69.51.164.58,1
customer_686675,123,232.201.52.233,1
customer_482996,123,111.46.231.171,1
customer_679290,123,128.52.101.146,1
customer_160997,123,46.71.195.182,1
customer_386695,123,89.23.31.233,1
customer_776376,123,105.146.248.147,1
customer_358501,123,151.194.132.86,1
customer_330404,123,15.63.155.40,1
customer_843746,123,63.72.115.232,1
customer_261073,123,189.126.156.249,1
customer_66490,123,252.146.68.169,1
customer_605505,123,174.63.12.51,1
customer_427261,123,232.246.20.227,1
customer_323987,123,80.40.74.205,1
customer_739977,123,85.216.198.44,1
customer_679304,123,250.230.251.30,1
customer_155592,123,134.176.76.153,1
customer_514603,123,1.108.211.68,1
customer_224205,123,167.7.210.183,1
customer_775348,123,120.237.79.145,1
customer_193342,123,67.209.116.70,1
customer_945948,123,31.182.233.105,1
customer_81283,123,79.30.156.150,1
customer_693243,123,75.131.59.74,1
customer_493665,123,193.107.255.212,1
customer_700089,123,229.116.23.33,1
customer_932142,123,38.53.58.213,1
customer_432584,123,8.99.96.66,1
customer_704882,123,250.26.177.199,1
customer_773126,123,33.165.239.41,1
customer_161301,123,116.128.47.113,1
customer_426367,123,76.2.177.24,1
customer_706304,123,213.165.37.129,1
customer_834702,123,232.122.176.197,1
customer_800447,123,90.250.24.246,1
customer_705981,123,200.69.210.171,1
customer_335260,123,220.80.43.107,1
customer_741627,123,203.119.18.196,1
customer_851162,123,219.126.245.82,1
customer_293532,123,53.171.210.57,1
customer_448967,123,102.50.152.241,1
customer_98637,123,155.96.14.28,1
customer_343801,123,158.145.165.226,1
customer_536404,123,33.140.9.59,1
customer_512979,123,120.242.85.149,1
customer_282279,123,193.215.239.99,1
customer_810895,123,247.148.134.54,1
customer_326800,123,241.185.128.179,1
customer_950416,123,6.189.57.225,1
customer_768889,123,84.226.59.191,1
customer_873235,123,238.70.136.48,1
customer_340362,123,30.221.58.34,1
customer_628168,123,223.86.126.248,1
customer_534747,123,243.251.47.24,1
customer_371985,123,20.25.148.224,1
customer_104339,123,242.223.203.97,1
customer_123263,123,239.151.74.20,1
customer_796614,123,159.182.249.24,1
customer_834526,123,184.59.64.79,1
customer_925645,123,244.194.172.186,1
customer_818973,123,128.159.118.90,1
customer_672894,123,52.15.203.4,1
customer_346282,123,40.244.131.80,1
customer_33805,123,7.30.202.186,1
customer_605762,123,104.186.238.212,1
customer_364822,123,114.230.13.54,1
customer_278222,123,102.235.51.7,1
customer_512854,123,48.251.176.204,1
customer_24405,123,193.199.240.78,1
customer_271261,123,252.227.108.73,1
customer_79535,123,187.236.178.92,1
customer_536646,123,169.88.248.17,1
customer_39167,123,230.100.29.7,1
customer_749154,123,15.242.19.10,1
customer_210125,123,205.15.217.82,1
customer_12734,123,16.190.188.126,1
customer_963936,123,123.226.49.217,1
customer_865851,123,86.178.153.201,1
customer_491443,123,93.133.181.143,1
customer_881706,123,71.200.37.47,1
customer_969671,123,198.7.254.64,1
customer_219443,123,73.100.195.81,1
customer_468261,123,130.216.106.34,1
customer_995373,123,98.104.150.54,1
customer_570975,123,111.67.212.50,1
customer_179697,123,50.138.206.216,1
customer_187740,123,196.116.42.26,1
customer_939413,123,59.253.178.37,1
customer_557448,123,233.89.60.170,1
customer_948793,123,165.169.214.143,1
customer_693912,123,253.24.225.173,1
customer_646511,123,1.74.58.69,1
customer_715449,123,132.37.187.11,1
customer_436602,123,32.206.69.135,1
customer_90339,123,137.65.119.152,1
customer_834754,123,192.236.255.118,1
customer_132247,123,186.72.226.68,1
customer_776232,123,245.29.61.124,1
customer_262649,123,128.163.141.139,1
customer_335726,123,253.140.57.247,1
customer_353171,123,28.201.139.215,1
customer_28842,123,96.196.212.85,1
customer_510218,123,30.250.132.51,1
customer_549145,123,110.75.104.83,1
customer_283739,123,44.59.46.210,1
customer_195304,123,246.213.14.148,1
customer_93516,123,96.197.98.137,1
customer_869578,123,208.152.67.124,1
customer_376455,123,204.176.58.174,1
customer_762490,123,123.59.225.220,1
customer_216775,123,197.236.76.142,1
customer_134810,123,57.211.31.188,1
customer_426162,123,160.251.150.43,1
customer_844871,123,232.199.13.115,1
customer_76398,123,128.201.152.96,1
customer_323561,123,176.101.164.133,1
customer_215390,123,82.52.26.94,1
customer_781530,123,43.244.186.154,1
customer_298355,123,17.190.148.210,1
customer_992227,123,107.33.73.149,1
customer_888504,123,195.249.65.132,1
customer_175112,123,42.166.104.27,1
customer_5947,123,41.49.161.51,1
customer_825589,123,206.115.235.46,1
customer_937665,123,167.32.98.123,1
customer_996629,123,175.219.205.115,1
customer_510031,123,13.69.67.113,1
customer_862960,123,232.9.166.117,1
customer_892972,123,33.3.228.224,1
customer_569441,123,42.161.188.12,1
customer_293111,123,62.169.45.45,1
customer_815430,123,44.44.127.220,1
customer_621683,123,28.33.106.91,1
customer_648974,123,64.108.250.220,1
customer_891387,123,78.148.16.106,1
customer_152752,123,34.238.172.174,1
customer_951111,123,101.104.185.205,1
customer_824434,123,236.219.17.101,1
customer_964538,123,29.4.125.20,1
customer_113780,123,15.227.43.146,1
customer_203072,123,20.123.216.153,1
customer_192935,123,121.27.109.148,1
customer_574378,123,254.196.144.169,1
customer_583180,123,71.217.113.173,1
customer_162472,123,86.220.181.132,1
customer_835113,123,129.252.230.5,1
customer_830209,123,84.66.184.128,1
customer_224770,123,187.208.173.175,1
customer_736671,123,52.6.161.239,1
customer_933786,123,102.18.188.249,1
customer_888441,123,169.101.154.193,1
customer_485159,123,126.1.12.49,1
customer_501574,123,163.101.235.21,1
customer_508595,123,243.64.197.110,1
customer_746812,123,229.180.146.138,1
customer_246983,123,79.234.154.227,1
customer_974901,123,98.37.222.176,1
customer_123442,123,64.146.157.125,1
customer_310209,123,227.32.148.131,1
customer_468065,123,231.154.169.244,1
customer_522119,123,124.157.1.153,1
customer_770747,123,51.38.227.135,1
customer_516682,123,240.193.167.44,1
customer_27766,123,138.123.184.76,1
customer_9359,123,41.228.223.147,1
customer_646621,123,92.197.215.61,1
customer_531210,123,70.201.155.104,1
customer_655609,123,202.68.96.86,1
customer_811727,123,114.238.55.221,1
customer_370984,123,50.182.131.129,1
customer_741223,123,81.27.20.112,1
customer_94121,123,160.75.93.46,1
customer_603112,123,164.41.114.39,1
customer_202972,123,241.202.98.186,1
customer_213103,123,88.163.19.176,1
customer_387503,123,71.61.111.135,1
customer_126086,123,71.191.248.58,1
customer_57917,123,58.141.193.71,1
customer_876464,123,239.211.89.116,1
customer_577746,123,45.37.53.244,1
customer_488649,123,133.216.199.245,1
customer_392905,123,131.234.88.217,1
customer_216805,123,208.234.61.85,1
customer_419339,123,33.151.117.200,1
customer_669228,123,233.201.222.252,1
customer_570469,123,6.95.50.159,1
customer_318695,123,185.150.209.182,1
customer_291429,123,7.93.199.46,1
customer_5263,123,49.127.88.121,1
customer_635605,123,141.32.136.214,1
customer_362605,123,189.224.74.113,1
customer_863600,123,211.64.46.235,1
customer_713692,123,170.118.16.156,1
customer_812237,123,159.176.58.108,1
customer_31626,123,75.10.150.86,1
customer_646427,123,208.21.79.68,1
customer_172832,123,26.66.194.243,1
customer_429676,123,118.226.17.137,1
customer_316531,123,125.40.190.16,1
customer_12999,123,108.3.188.148,1
customer_281690,123,29.67.221.21,1
customer_297014,123,48.135.137.213,1
customer_865439,123,130.214.243.167,1
customer_817137,123,255.255.205.42,1
customer_460020,123,151.164.143.22,1
customer_817428,123,197.255.218.1,1
customer_819607,123,18.166.18.180,1
customer_918136,123,143.175.70.176,1
customer_577070,123,183.182.52.133,1
customer_93431,123,95.152.251.60,1
customer_466591,123,219.223.122.115,1
customer_120419,123,135.160.162.52,1
customer_614099,123,103.179.82.16,1
customer_547561,123,74.177.180.143,1
customer_452442,123,48.34.90.95,1
customer_115122,123,28.169.66.44,1
customer_169431,123,132.56.161.159,1
customer_755211,123,7.147.75.76,1
customer_255271,123,54.239.209.144,1
customer_827495,123,20.61.88.216,1
customer_555187,123,81.160.94.200,1
customer_787812,123,30.25.174.66,1
customer_321944,123,15.233.187.17,1
customer_920129,123,159.128.235.212,1
customer_24961,123,124.85.193.67,1
customer_440086,123,33.106.194.32,1
customer_311455,123,237.84.175.56,1
customer_722514,123,225.37.182.79,1
customer_185527,123,194.234.73.198,1
customer_655724,123,170.104.172.43,1
customer_767108,123,101.134.121.180,1
customer_949458,123,21.228.94.192,1
customer_996014,123,10.166.57.141,1
customer_570982,123,2.154.11.10,1
customer_172862,123,191.48.227.110,1
customer_219694,123,63.159.85.26,1
customer_702509,123,137.225.253.63,1
customer_931979,123,60.56.131.63,1
customer_614226,123,186.38.88.188,1
customer_175587,123,63.57.205.163,1
customer_409138,123,176.22.13.4,1
customer_422176,123,110.22.221.253,1
customer_362687,123,137.153.18.12,1
customer_616578,123,250.65.32.233,1
customer_352957,123,105.83.213.97,1
customer_143017,123,57.122.161.130,1
customer_379077,123,223.17.46.25,1
customer_218332,123,19.199.254.43,1
customer_182809,123,59.165.56.189,1
customer_338176,123,255.106.142.87,1
customer_691524,123,238.160.80.225,1
customer_294697,123,97.109.19.190,1
customer_48133,123,18.26.215.130,1
customer_726066,123,125.153.220.88,1
customer_883003,123,83.71.184.20,1
customer_312557,123,178.55.158.169,1
customer_437881,123,144.193.160.199,1
customer_764586,123,16.178.175.31,1
customer_282202,123,34.35.1.207,1
customer_600813,123,42.109.3.4,1
customer_581507,123,253.171.124.144,1
customer_333223,123,89.180.141.123,1
customer_621625,123,164.183.136.40,1
customer_463004,123,101.184.148.253,1
customer_909018,123,132.131.135.38,1
customer_14216,123,193.40.108.209,1
customer_352925,123,170.154.95.100,1
customer_974134,123,199.54.67.200,1
customer_401231,123,35.129.58.126,1
customer_79969,123,203.46.156.186,1
customer_464049,123,15.5.148.86,1
customer_729529,123,209.89.84.60,1
customer_536925,123,62.135.251.30,1
customer_777512,123,194.181.85.239,1
customer_547079,123,184.108.3.73,1
customer_813196,123,240.141.25.64,1
customer_43570,123,222.19.8.81,1
customer_851521,123,223.117.86.70,1
customer_273841,123,127.58.146.183,1
customer_218745,123,1.11.84.73,1
customer_876000,123,244.8.8.62,1
customer_256551,123,128.176.233.23,1
customer_270998,123,218.193.37.160,1
customer_236858,123,241.46.200.229,1
customer_562380,123,162.89.188.154,1
customer_136169,123,57.30.37.14,1
customer_169402,123,191.224.111.74,1
customer_28537,123,118.13.75.159,1
customer_242992,123,193.33.147.106,1
customer_417751,123,28.81.216.222,1
customer_805729,123,24.101.152.227,1
customer_78208,123,172.76.66.173,1
customer_610875,123,33.115.193.251,1
customer_978798,123,195.197.40.202,1
customer_132237,123,93.157.173.68,1
customer_429273,123,2.82.124.197,1
customer_454126,123,59.7.193.89,1
customer_628723,123,66.70.80.141,1
customer_152614,123,189.46.160.38,1
customer_951515,123,156.212.41.176,1
customer_483279,123,26.107.194.206,1
customer_703468,123,84.15.109.88,1
customer_253060,123,227.71.103.246,1
customer_57570,123,73.107.178.212,1
customer_985150,123,212.128.93.76,1
customer_355889,123,238.199.237.96,1
customer_459362,123,180.69.71.159,1
customer_239837,123,175.43.63.150,1
customer_799332,123,61.186.141.145,1
customer_861719,123,74.217.177.249,1
customer_203805,123,26.189.29.181,1
customer_919825,123,144.177.62.160,1
customer_843982,123,216.227.88.86,1
customer_319033,123,22.19.129.65,1
customer_986627,123,62.234.157.19,1
customer_56882,123,149.8.31.34,1
customer_653269,123,109.254.11.205,1
customer_83728,123,91.145.164.192,1
customer_524858,123,197.115.41.236,1
customer_446181,123,50.8.148.248,1
customer_39115,123,13.142.107.182,1
customer_789573,123,249.69.158.175,1
customer_548131,123,92.185.125.113,1
customer_233860,123,47.52.94.112,1
customer_452023,123,69.216.86.213,1
customer_962315,123,201.228.98.54,1
customer_821664,123,30.11.204.12,1
customer_765191,123,196.139.166.133,1
customer_73238,123,201.224.97.160,1
customer_597376,123,127.104.247.57,1
customer_633826,123,226.25.168.115,1
customer_551880,123,77.91.9.151,1
customer_401996,123,109.4.195.234,1
customer_972560,123,148.186.245.162,1
customer_473575,123,166.162.48.254,1
customer_202866,123,210.180.33.55,1
customer_512698,123,71.184.107.195,1
customer_991746,123,100.183.182.156,1
customer_906227,123,181.149.148.242,1
customer_691356,123,138.190.130.85,1
customer_270336,123,117.215.15.177,1
customer_851285,123,138.159.176.157,1
customer_476736,123,189.62.44.116,1
customer_478677,123,253.221.19.102,1
customer_192648,123,138.2.39.184,1
customer_871947,123,128.251.122.239,1
customer_441130,123,70.41.143.138,1
customer_164324,123,5.176.240.144,1
customer_304312,123,7.133.217.110,1
customer_293093,123,88.244.122.193,1
customer_294354,123,235.31.153.205,1
customer_608610,123,207.245.198.160,1
customer_532583,123,174.185.175.227,1
customer_258712,123,20.88.20.113,1
customer_523837,123,170.224.36.46,1
customer_544914,123,213.147.131.131,1
customer_66273,123,122.223.183.164,1
customer_986841,123,44.124.240.191,1
customer_493566,123,2.247.131.108,1
customer_409047,123,186.50.93.252,1
customer_29741,123,87.180.88.168,1
customer_30004,123,170.52.205.176,1
customer_836929,123,81.194.5.79,1
customer_879866,123,136.70.86.174,1
customer_380605,123,19.133.29.177,1
customer_83458,123,240.165.233.156,1
customer_788,123,191.43.59.102,1
customer_588632,123,251.89.28.124,1
customer_39176,123,108.241.141.194,1
customer_510691,123,79.32.108.186,1
customer_471184,123,26.47.181.89,1
customer_635415,123,72.75.37.5,1
customer_121505,123,137.56.230.63,1
customer_31245,123,159.170.157.237,1
customer_514526,123,163.174.47.113,1
customer_355435,123,36.20.13.163,1
customer_858035,123,77.205.255.18,1
customer_261104,123,147.255.255.194,1
customer_887209,123,76.240.95.225,1
customer_983819,123,174.52.232.100,1
customer_319113,123,81.7.108.225,1
customer_694863,123,109.151.105.72,1
customer_60379,123,228.160.12.182,1
customer_542843,123,229.28.47.24,1
customer_566096,123,15.131.243.232,1
customer_271273,123,150.157.35.206,1
customer_346433,123,112.183.234.197,1
customer_333585,123,35.233.125.129,1
customer_338103,123,97.189.240.202,1
customer_269420,123,202.203.64.64,1
customer_264942,123,60.12.114.192,1
customer_275021,123,61.17.177.183,1
customer_509706,123,63.146.241.39,1
customer_821482,123,97.89.215.87,1
customer_664481,123,122.171.200.92,1
customer_520305,123,28.207.52.69,1
customer_363891,123,70.114.51.89,1
customer_289038,123,20.221.111.105,1
customer_339243,123,84.196.36.228,1
customer_235459,123,204.102.66.11,1
customer_511400,123,110.70.188.106,1
customer_326746,123,165.82.222.25,1
customer_101984,123,61.1.94.99,1
customer_825693,123,40.57.221.134,1
customer_41076,123,244.4.68.119,1
customer_173905,123,15.41.249.222,1
